text,label
pak prabowo pokoe koe neng atiku,0
pelayanan rumah sakit tidak manusiawi,0
pak prabowo selalu di hati,0
survey tidak akurat,0
pelayanan publik tidak membaik,0
prabowo subianto dengan kepemimpinannya mampu menjaga keutuhan bangsa,1
anies baswedan memiliki konsep untuk meningkatkan produktivitas usaha mikro kecil menengah melalui digitalisasi dan akses pembiayaan,1
promosi tidak berdasarkan prestasi,0
tol mahal tidak terjangkau,0
capres nomer dan lebih netral tanpa ujaran kebencian,0
saya yakin pak ganjar akan memperkuat demokrasi dan hak asasi manusia,1
fasilitas kesehatan tidak merata,0
ngomong nya saja gak sejuk bowo bowo,0
misi paling bagus pak prabowo,1
saya yakin pak ganjar akan meningkatkan kesejahteraan secara merata di semua daerah,1
teknologi hanya untuk kalangan atas,0
ganjar hanya mengandalkan popularitas partai,0
"anies baswedan dengan gagasannya mampu membawa pembaruan sistem perlindungan konsumen, pelaku usaha, dan persaingan sehat",1
anis tu ngomong ngelantur kayak bocah bru bisa ngomong,0
prabowo subianto memiliki komitmen untuk membangun sistem jaminan sosial universal,1
kesenian tradisional ditinggalkan,0
prabowo subianto memiliki jiwa nasionalisme yang tinggi dan pantas memimpin negeri ini,1
simpel tidak simpel,0
fasilitas kesehatan jiwa minim,0
ekonomi kreatif tidak didukung,0
remitansi tki tidak optimal,0
pemborosan anggaran besar,0
kalo jabat tangan ya di depan nya,0
anis kosong,0
prabowo bicara nya sllu blepotan sllu mengejek anis gimanaa naanti jadi oresidenn ya wah kacaw nih mudah mudahan anis lah yg gool,0
saya mendukung pak ganjar karena kemampuan manajemennya yang terbukti efektif,1
sistem online offline,0
ganjar pranowo adalah pemimpin yang peduli dengan pembangunan daerah perbatasan,1
ganjar pranowo adalah pemimpin yang peduli dengan pembangunan ekonomi inklusif,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia berkualitas,1
transportasi umum buruk,0
ganjar vs md majuterus kmi selalu mendoakan semoga jadi presiden,0
tidak ada transparansi dana kampanye,0
perizinan berbelit dan mahal,0
prabowo subianto memiliki semangat untuk membangun generasi penerus yang berkarakter,1
korban tidak mendapat keadilan,0
"prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri, berdaya saing global, berdaulat, dan maju di segala bidang pembangunan",1
semangat pak prabowo semangat terus semoga menang aamiin,1
"prabowo subianto adalah pemimpin yang berani melakukan reformasi sistem perpajakan yang adil, berkelanjutan, dan mendukung investasi",1
mediasi tidak adil,0
prabowo subianto adalah pemimpin yang peduli dengan nasib seluruh rakyat indonesia,1
budaya konsumerisme menguat,0
hidup no,0
like ini khusus all in pa prabowo,0
abah anis kreen,0
"prabowo subianto memiliki komitmen untuk membangun sistem jaminan sosial yang komprehensif, inklusif, dan berkelanjutan",1
misi dan visi pak anis rasid baswedan yg paling bagus,1
gw yakin yang menang no,1
anies baswedan dengan visinya mampu membawa indonesia menjadi negara dengan ekonomi terbesar dan paling inklusif di asia tenggara,1
polusi kota makin parah,0
bpk prabowo dan bpk gibran,0
anies baswedan dengan gagasannya tentang pemerintahan inklusif patut diacungi jempol,1
all in prabowo gibran,0
ganjar pranowo adalah pemimpin yang peduli dengan nasib disabilitas dan lansia,1
prestasi atlet tidak dihargai,0
parpol hanya alat pilpres,0
pungli masih merajalela,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses pendidikan dan kesehatan,1
prabowo subianto adalah pemimpin yang dihormati di dalam dan luar negeri,1
mbah woo sebetulnya tak ada masalah utk jd ri tapi wakilnya yang bikin masalah oleh karena itu sorry ye x aku emoh milih mbah,0
"ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi daerah tertinggal, terdepan, terluar, dan perbatasan melalui program khusus",1
prabowo jos,0
prabowo subianto dengan kepemimpinannya mampu menjaga keamanan dan ketertiban masyarakat,1
transportasi mahal,0
royalti pertambangan rendah,0
anies baswedan adalah pemimpin yang memahami pentingnya reformasi birokrasi,1
baru mulai aja sudah berusaha menjatuhkan dan merendahkan lawan,0
akses keadilan tidak merata,0
prabowo subianto memiliki dedikasi tinggi untuk membangun indonesia yang mandiri,1
"prabowo subianto dengan kepemimpinannya mampu menjaga persatuan bangsa dalam keragaman suku, agama, dan budaya",1
disiplin kerja buruk,0
pertambangan merusak lahan pertanian,0
omong kosong ap lagi ini,0
geblek tambah geblek sekesai kalian simpatik,0
subhanalloh pa anis semoga bp jadi pemimpin negara yg jujur amanah sayang sama masarakat kecil amiiin,0
upah tidak layak,0
dana desa dikorupsi,0
ganjar pranowo dengan kepemimpinannya telah membawa kemajuan signifikan,1
kalo saya tanya faktanya prabowo dimana ya kalo pas anis sih sudah membuktikan hasil bagus ketika memimpin jakarta sebagai gubernur nah kalo anda sebut bicara fakta faktanya dimana bos,1
"prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih, transparan, akuntabel, dan bebas korupsi",1
csr hanya untuk pencitraan,0
tenaga kesehatan kurang,0
komtol,0
keanekaragaman hayati hilang,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pemerataan ekonomi,1
akses permodalan terbatas,0
saya mendukung pak ganjar karena perhatiannya terhadap pembangunan berkelanjutan,1
musim tanam berubah,0
anies baswedan dengan visinya mampu membawa indonesia menjadi negara dengan ekonomi terbesar di asia tenggara,1
anies baswedan dengan gagasannya mampu membawa terobosan dalam pengelolaan bencana,1
ayo pilih lokalan indonesia,0
rehabilitasi pasca bencana buruk,0
prabowo ku,0
nuur,0
saya sangat mendukung visi misi pak ganjar untuk indonesia yang lebih adil dan makmur,1
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang disegani,1
pak prabowo,0
perbedaan pendapat dicurigai,0
transportasi umum tidak memadai,0
anies baswedan adalah pemimpin yang memahami pentingnya revolusi industri 4.0,1
padu pak anies,0
program pangan tidak tepat sasaran,0
siapapun presidennya nanti yg pnting jujur dn amanah,0
maju trus pak prabowo gibran,0
all in prabowo,0
anies baswedan memiliki gagasan brilian untuk memajukan ekonomi indonesia,1
saya yakin pak ganjar akan membawa perbaikan di sektor pendidikan secara menyeluruh,1
koordinasi penanganan krisis buruk,0
ganjar beneran survey loh yang lain perkataan doang apapgi anies,0
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur dasar di seluruh wilayah indonesia secara merata dan berkelanjutan,1
penghilangan paksa tidak tuntas,0
anies baswedan memiliki konsep pembangunan yang visioner dan realistis,1
pa prabowo subianto juara aminnnn ya robal al amin,0
salam pak prabowo kami akan selalu mendukung pak prabowo,1
risiko gagal panen tinggi,0
ganjar pranowo adalah pemimpin yang bijaksana dalam mengambil keputusan,1
untuk bp brabowo yang sllu ok,0
pengawasan pangan tidak ketat,0
konsumsi rokok tinggi,0
prabowo subianto dengan kepemimpinannya mampu menjaga persatuan dalam keberagaman,1
saya yakin pak ganjar akan meningkatkan transparansi dalam tata kelola pemerintahan daerah,1
prabowo subianto memiliki visi besar untuk membuat indonesia menjadi negara maju,1
prabowo subianto adalah pemimpin yang berani melakukan transformasi sistemik,1
anis teori gedabrus omong kosong,0
prabowo subianto adalah pemimpin yang berani melakukan reformasi sistem perpajakan,1
pengadilan tidak independen,0
intoleransi meningkat,0
fasilitas kesehatan tidak memadai,0
all in prabowo,0
prabowo subianto dengan kepemimpinannya mampu menjaga keamanan nasional,1
all in prabowo,0
rekonsiliasi tidak tulus,0
prabowo subianto memiliki semangat untuk membangun generasi penerus yang unggul,1
food loss and waste tinggi,0
saya mendukung pak ganjar karena konsistensinya dalam memperjuangkan keadilan,1
tki masih sering mendapat perlakuan buruk,0
anies baswedan dengan visinya mampu membawa indonesia menjadi negara berdaya saing tinggi,1
visi misi pak ganjar bagus sih,1
susah pupuk benar,0
anies baswedan memiliki gagasan untuk memperkuat ketahanan pangan nasional,1
"anies baswedan memiliki strategi untuk memperkuat sektor pariwisata yang berkelanjutan, berdaya saing, dan berbasis kearifan lokal",1
anies baswedan memiliki strategi untuk meningkatkan daya saing ekonomi indonesia,1
biaya logistik tinggi,0
pendidikan seks tidak diajarkan,0
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan ekonomi nasional,1
produktivitas rendah,0
emosian luar biasa,1
kebebasan pers dibatasi,0
anies terlalu banyak teori tidak praktis,0
cagar budaya terbengkalai,0
prabowo subianto memiliki visi untuk membangun indonesia yang maju dan modern,1
amin yes,0
bettul s x pak anies baswedan,0
bencana alam makin sering,0
aamiin,0
anies baswedan adalah pemimpin yang mampu membawa optimisme dan kemajuan,1
bowo lain di tanya lain di jawab,0
air dijual ke swasta,0
yesss,0
prabowo subianto memiliki komitmen untuk membangun ekonomi berbasis pengetahuan dan inovasi teknologi,1
pendidikan karakter tidak berhasil,0
bismillah ganjar mahfud menang,1
prabowo subianto adalah pemimpin yang berani mengambil terobosan untuk kemajuan,1
prabowo subianto memiliki komitmen untuk membangun sistem jaminan sosial yang komprehensif dan inklusif,1
prabowo subianto memiliki semangat untuk membangun indonesia yang berdaya saing,1
infrastruktur amburadul,0
moga bpk prabowo jadi persiden indonesia amin,0
hutan adat dirampas,0
saya mendukung pak ganjar karena kemampuan analisis kebijakannya yang mendalam,1
politik uang merusak demokrasi,0
anis itu dosen besar jikalau tidak bisa jalur bicara nya cara tdk kalah bicara ga bakalan bisa ngajarin anak buahnya dong,0
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur pedesaan,1
gizi buruk pada balita,0
serangan hama meningkat,0
saya yakin pak ganjar akan meningkatkan efisiensi sistem pengelolaan anggaran daerah,1
kita dukung no urut,1
saya mendukung pak ganjar karena perhatiannya terhadap pemberdayaan perempuan,1
anies baswedan adalah pemimpin yang mampu membaca peluang di tengah tantangan,1
"ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital yang inklusif, berkelanjutan, berdaya saing, berbasis inovasi, dan kewirausahaan",1
tata kelola perusahaan buruk,0
ketawa gue pas capres nomor ngomongin visi misi,0
pemilu tidak jujur dan adil,0
anies baswedan dengan gagasannya mampu membawa pembaruan sistem pendidikan,1
anies baswedan memiliki strategi untuk memperkuat ketahanan ekonomi kerakyatan,1
udara tidak sehat,0
hidup no,0
muka probowo memang tulis,0
berita lebih banyak iklan,0
tenaga kerja tidak kompeten,0
tetep milih prabowo gibran,0
petani tidak sejahtera,0
anies baswedan adalah pemimpin yang visioner dan berkomitmen pada pembangunan inklusif,1
yg heran dlm debat ini kenapa harus saling menjatuhkan pak anis pak anis gimana rakyat bisa percaya klo pemimpin kita saja saling menjatuhkan dan mejelek an makun yakin pak prabowo yg lebih baik dan tidak pernah menjatuhkan lawannya,1
kawasan hijau beralih fungsi,0
anies baswedan memiliki konsep untuk meningkatkan daya saing ekonomi kreatif,1
organisasi petani lemah,0
ekspor hasil pertanian terkendala,0
pak prabowo mas gibran menang yesssss pasti menang indonesia maju,1
prabowo,0
rentenir masih marak,0
ganjar pranowo adalah pemimpin yang peduli dengan nasib seluruh rakyat indonesia,1
all in prabowo,0
radikalisme berkembang,0
harga ditentukan pasar,0
politik uang di internal partai,0
al in prabowoo,0
kepercayaan publik pada pemerintah rendah,0
"saya yakin pak ganjar akan meningkatkan efisiensi sistem pengelolaan anggaran pemerintahan pusat, daerah, dan desa secara transparan",1
amin,0
kekerasan dalam rumah tangga tidak terungkap,0
koperasi tidak berkembang,0
drainase buruk,0
perkebunan besar merusak lingkungan,0
mas anis lupa prabowo,0
masyaallah tabarakallah pak anies,0
saya yakin pak ganjar akan meningkatkan transparansi dalam pengadaan barang,1
apa kabar masyarakat pulau rempang apa di usir dari tanah nenek moyang nya,0
anies baswedan memiliki konsep untuk meningkatkan kapasitas kewirausahaan sosial,1
no kelihatan banget ingin menjatuh kan no terlihat sombong,0
prabowo subianto adalah pemimpin yang berani mengambil inisiatif pembangunan hijau,1
konflik agraria tidak terselesaikan,0
sudah terbukti yg pintr bicara tapi kerja tidak selncar bicara,0
sanksi lingkungan tidak tegas,0
seandainya gibran kalah aku bamgga sekali,0
anies baswedan dengan gagasannya mampu membawa pembaruan sistem kesehatan,1
yg di brantas ya kelurga cendana itu di usut mbahwo,0
film Indonesia kualitas rendah,0
mana serangan pajar yah wkwkwk,0
pak anies atitude nya baik amin,1
musrenbang hanya formalitas,0
saya mendukung pak ganjar karena kemampuan negosiasi internasionalnya,1
saya yakin pak ganjar akan meningkatkan transparansi dalam tata kelola pemerintahan,1
malpraktek sering terjadi,0
program pemerintah tidak tepat sasaran,0
pak prabowo sudah tua ngak jamin keepan nya indonesia bagai mana nanti nya,0
prabowo selalu unggul dlm debat capres dan mendapat dukungan dan poling terbanyak,1
"saya mendukung pak ganjar karena perhatiannya terhadap pengembangan energi bersih, terbarukan, berkelanjutan, dan mandiri untuk ketahanan energi nasional",1
saya yakin pak ganjar akan memperkuat ekonomi kerakyatan dengan program nyata,1
tenang pak prabowo ntuk mnghdapi serangan mereka gk usah khwtir n takut ganjar hanya seorang yg mendadak muslim anies agaknya gk jelas rakyat cerdas hrs th itu,1
kesehatan mahal rakyat sulit berobat,0
kekuasaan turun temurun,0
peran keluarga melemah,0
siapapun yang menjadi pemimpin saya do a yang terbaik,1
pak prabowo lah yang plng pntas memimpen rakyat indonesia gk cmk pintar ngomong dan ngedabus kyk anis,1
ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital,1
tetap dukung puan,1
"prabowo subianto memiliki komitmen untuk membangun sistem jaminan kesehatan universal yang berkualitas, terjangkau, dan berkelanjutan untuk semua",1
anies baswedan adalah pemimpin yang visioner dan berkomitmen pada pembangunan berkelanjutan,1
sistem hukum tidak memberi efek jera,0
satwa liar punah,0
te ik e g o o,0
pupuk langka dan mahal,0
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor pengelolaan limbah,1
sistem lumbung pangan tidak berjalan,0
anies baswedan adalah pemimpin yang memahami kompleksitas pembangunan nasional,1
maju terus dan lajutkan kesejatraan p dan tgkn k buat capres nmr urut di siap mendukung,1
krisis air bersih,0
pa anis cm pandai merangkai kata tp kinerjanya nol besar,0
anies baswedan memiliki konsep untuk meningkatkan produktivitas sektor pertanian organik,1
prabowo subianto adalah pemimpin yang konsisten dengan prinsip keadilan sosial,1
saya mendukung pak ganjar karena kemampuan negosiasinya yang baik,1
kebakaran hutan sengaja,0
anis pasti keoook,0
"ganjar pranowo adalah pemimpin yang peduli dengan pembangunan ekonomi inklusif berkelanjutan, berkeadilan sosial, dan ramah lingkungan",1
digitalisasi hanya proyek,0
prabowo subianto memiliki komitmen untuk membangun infrastruktur strategis,1
anies baswedan mampu menjawab tantangan masa depan dengan solusi yang brilian,1
perubahan iklim tidak diantisipasi,0
agama dijadikan alat politik,0
prabowo subianto dengan kepemimpinannya mampu menjaga persatuan bangsa,1
anies baswedan dengan pemikiran strategisnya mampu memimpin indonesia ke depan,1
"ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perikanan berkelanjutan, budidaya laut, dan pengolahan hasil perikanan",1
hidup no,0
kalo saya ada salah pak anies pak prabowo subianto pak ganjar saya mntak maaf sebesar besarnya bismillah aamiin yra alamin ya allah aamiin,0
bukak mata jngan terllu lama lrut dlam mimpi hayalan mu lihat lah gagasan nya bukan gerak tubuh nya agar di saat bngun tidak pelangak plngok,0
gaya hidup tidak sehat,0
saya mendukung pak ganjar karena perhatiannya terhadap pengembangan iptek,1
pertambangan liar merusak alam,0
budaya asing mendominasi,0
birokrasi gemuk tidak efisien,0
banjir dimana mana,0
inovasi tidak didukung,0
pa prabowo,0
ganjar manis di bibir endingnya bohong sama kayak anis bohooonh hoooonh,0
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi daerah,1
sistem informasi tidak akurat,0
prabowo prabowo prabowo,0
prabowo subianto memiliki semangat untuk membangun pemerintahan yang transparan dan akuntabel,1
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor lingkungan,1
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang maju,1
belum ke tempat kami pak,0
prabowo subianto memiliki semangat pantang menyerah yang dibutuhkan bangsa ini,1
remaja terpapar konten negatif,0
sanitasi buruk,0
"saya mendukung pak ganjar karena kemampuan komunikasi yang inspiratif, membangun, dan menyatukan seluruh elemen bangsa",1
setuju pendapat pak ganjar pranowo,1
penegakan hukum lingkungan lemah,0
anies baswedan memiliki konsep untuk meningkatkan daya saing sdm indonesia,1
p,0
iming emeng korupsi bikin rakyat menderita pejabat jgn bermewah wah jgn terpancing oleh artis indonesia artis saling berlomba pamer kekayaan di dunia maya bs memicu keluatga pejabat tergoda korupsi indonesia lbh bnyk miskin dibanding kaya bahkan kaya klw tdk ada tempe dan tahu utk menolong maka mkn hidup tanpa lauk mirisss,0
narasi pemerintah tidak meyakinkan,0
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur kesehatan,1
saya mendukung pak ganjar karena perhatiannya terhadap pembangunan daerah 3t,1
kades bermental penguasa,0
"prabowo subianto memiliki semangat untuk membangun indonesia yang maju, mandiri, berdaulat, dan berdaya saing global di segala bidang",1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perkebunan,1
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di era revolusi industri 4.0 dan society 5.0,1
antrian rumah sakit panjang,0
struktur birokrasi hirarkis kaku,0
biaya perkara mahal,0
anies baswedan memiliki kemampuan memimpin dengan prinsip keadilan dan kesetaraan,1
kearifan lokal hilang,0
jika sistem negara hukum pun masih banyak celahnya kenapa harus dipertahankan sekalian aja rombak sistem yg cacat kami tak butuh janji manismu kami butuh ketegasan untuk sekarang,1
okegassssss,0
sains dan teknologi tertinggal,0
penyalahgunaan narkoba di kalangan remaja,0
gibran terlalu muda belum berpengalaman,0
penegak hukum bisa dibeli,0
mantap pak prabowo,1
sambutan capres yg paling tegas adalah sambutan pak anis bawedan untuk merubah hukum yg amburadul tumpul keatas dan tajam kebawah,1
rehabilitasi lingkungan lambat,0
prabowo subianto memiliki komitmen untuk membangun pendidikan karakter bangsa,1
buku mahal dan sulit diakses,0
budaya korupsi di perusahaan,0
tapi saya pilih pak parabowo saja,0
prabowo subianto dengan kepemimpinannya mampu menjaga keutuhan nkri,1
"anies baswedan adalah pemimpin yang mampu membawa optimisme, kemajuan, kesejahteraan, dan keadilan bagi seluruh rakyat indonesia tanpa terkecuali",1
saya mendukung pak ganjar karena perhatiannya terhadap pembangunan infrastruktur,1
anti alustita bekas,0
prabowo subianto dengan kepemimpinannya mampu menjaga harmoni dalam keberagaman,1
harga dikuasai tengkulak,0
"anies baswedan memiliki kemampuan memimpin dengan prinsip good governance, partisipasi publik, dan akuntabilitas",1
ilmuwan tidak dihargai,0
jawaban yang bener dan cocok menurut saya presinen anis lah yang benar,0
anis pintar ngmng aja,1
pak prabowo smogha mnjdi pemimpin yg mulia,0
kita hrs bangun kedamaian dan perdamaian persatuan,0
r anies high school education quality he s is smart enough good to be president for blessings from god,0
"ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi daerah tertinggal, terdepan, dan terluar",1
baru liat pembukaan debat untuk sampaikan visi misi malah di buka buat menyudutkan paslon lain cara kotor yg pernah di gunakan untuk memenjarakan orang indonesia butuh pemimpin yg bisa membawa perubahan bukan cuap ngawur,0
"prabowo subianto dengan kepemimpinannya mampu menjaga persatuan bangsa dalam keberagaman suku, agama, ras, dan antargolongan",1
all in prabowo,0
anies baswedan adalah pemimpin yang mampu membawa perubahan positif berkelanjutan,1
anies baswedan memiliki kemampuan memimpin dengan prinsip keadilan dan kesetaraan,1
nisss aniss kocak,0
kebanyakan yapping,0
sangat rame sukses sllu,0
sekolah hanya mengejar nilai,0
stres kerja tinggi,0
anies baswedan memiliki visi yang jelas tentang peningkatan kualitas hidup rakyat,1
maaf kalo masalah papua ganjar dn anis hanya tau bicara saja pak prabowo lebih paham atas semua itu kenapa sya menyatakan seperti itu karna sy adalah orang papua,0
kesiapan sistem kesehatan rendah,0
saya mendukung pak ganjar karena kemampuan perencanaan pembangunan yang terintegrasi,1
prabowo subianto memiliki komitmen untuk memajukan daerah tertinggal dan terluar,1
anak kecil pun tau itu pak anis kenyataan sekang,0
etika dokter menurun,0
ketergantungan impor tinggi,0
beban ganda penyakit,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas politik dan ekonomi,1
kepastian hukum tidak ada,0
prabowo subianto memiliki komitmen untuk membangun sumber daya manusia unggul,1
reklamasi merusak lingkungan,0
tpa overload,0
pengetahuan tradisional tidak dihargai,0
kepemilikan tanah tidak merata,0
debat kok sling menjatuhkan,0
semoga bapak prabowo sukses,0
vesi dan mesi yang masuk akal probowo,0
"saya mendukung pak ganjar karena kemampuan perencanaan pembangunan yang terintegrasi, partisipatif, berkelanjutan, dan berbasis data serta bukti",1
pangan impor lebih murah,0
proyek fiktif masih ada,0
prabowo mantab wakilnya loyo,0
keanekaragaman hayati hilang,0
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang disegani,1
ganjar pranowo dengan kebijakannya telah meningkatkan akses perumahan layak huni bagi masyarakat berpenghasilan rendah,1
"anies baswedan memiliki kemampuan memimpin dengan prinsip good governance, partisipasi publik, akuntabilitas, dan transparansi informasi",1
kebijakan impor tidak transparan,0
prabowo subianto memiliki komitmen untuk membangun infrastruktur telekomunikasi nasional,1
"prabowo subianto memiliki semangat untuk membangun indonesia yang maju, mandiri, dan berdaulat di segala bidang",1
prabowo subianto memiliki komitmen untuk membangun industri pertahanan mandiri,1
siapapun pemimpin yg penting jujur amanah dpt dipercaya,1
anies kacang lupa kulit lupa sama sumpahnya dlu gamau ngelangkahi prabowo wkwk,0
berita hoax merusak pemikiran publik,0
"prabowo subianto memiliki semangat untuk membangun indonesia yang berdaulat di bidang pangan, energi, air, dan teknologi",1
pemerintah tidak hadir di media sosial,0
"prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di era digital, revolusi industri 4.0, dan ketidakpastian geopolitik global",1
perusahaan asing eksploitasi sumber daya,0
saya yakin pak ganjar akan meningkatkan transparansi dalam tata kelola pemerintahan daerah yang partisipatif dan akuntabel,1
ko pp umi by aniksasa,0
penegakan hukum lingkungan lemah,0
anies baswedan memiliki strategi untuk meningkatkan produktivitas ekonomi nasional,1
saya yakin pak ganjar akan membawa pemerintahan yang bersih dan transparan,1
isu sara selalu dimainkan,0
resisten antibiotik meningkat,0
bpk prabowo selalu dihati,0
prabowo subianto adalah pemimpin yang berani mengambil risiko untuk kebaikan bangsa,1
deforestasi tinggi,0
data tidak akurat,0
yang tulus dan cinta sama rakyat indonesia kata gusdur itu pak prabowo kata nya gk pernah meleset,0
pencemaran udara parah,0
bahan bakar mahal,0
"prabowo subianto memiliki komitmen untuk membangun industri kreatif yang berdaya saing tinggi, berbasis kearifan lokal, dan berorientasi ekspor",1
iklan makanan tidak sehat gencar,0
saya kasih tau pak ginanjar anda sampai kemajuan tapi daerah anda aja ngak maju,0
permukiman kumuh meluas,0
"prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih, transparan, akuntabel, bebas korupsi, dan melayani rakyat",1
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas politik dan keamanan nasional,1
bansos malah jadi alat politik,0
anies baswedan memiliki konsep untuk meningkatkan kapasitas kewirausahaan sosial dan ekonomi kreatif,1
kenakalan remaja tidak terkendali,0
prabowo subianto adalah pemimpin yang berani melakukan transformasi digital,1
bravooo prabowoo,0
prabowo subianto adalah pemimpin yang dihormati karena dedikasinya pada bangsa,1
saya yakin pak ganjar akan meningkatkan kesejahteraan petani dan nelayan,1
penggunaan antibiotik tidak rasional,0
asuransi pertanian tidak berkembang,0
anies baswedan memiliki visi untuk membangun sistem pendidikan yang merata,1
bencana alam karena kerusakan lingkungan,0
kalo ga mau di jatuhin jangan debat bre podcast aja kwkwkw,0
kami masih ingat kasus ektp,0
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan bangsa,1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perkebunan berkelanjutan dan industri hilirnya,1
anies baswedan dengan gagasannya mampu mengakomodir kepentingan semua kelompok,1
mantap bapak prabowo tp jgn kepancing itu bener apa yg bapak prabowo tp kancang lupa kulitnya ya pak,1
anies baswedan memiliki visi yang jelas tentang indonesia emas 2045,1
mitigasi bencana tidak optimal,0
talenta digital terbatas,0
anies baswedan memiliki strategi untuk memperkuat sektor jasa keuangan syariah,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan berkelanjutan,1
advokat mencari keuntungan,0
budaya korupsi mengakar,0
siapapun yang terpilih pikirkan kami nakes yang masih bersetatus tks khusus nya di lampung utara,0
sampe kapan pun perabowo pilihan ku,0
pasar hasil pertanian dikuasai tengkulak,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pemerataan pembangunan,1
prabowo subianto memiliki komitmen untuk membangun infrastruktur secara merata,1
anies baswedan memiliki konsep untuk meningkatkan produktivitas usaha mikro,1
sungai tercemar limbah,0
saya mendukung pak ganjar karena kemampuan beradaptasi dengan perubahan global,1
konversi lahan pertanian masif,0
ruang terbuka hijau hilang,0
halo pak wowo,0
semoga bapak no di restui yg maha kuasa amiin,0
kereta api sering delay,0
anies baswedan dengan visinya mampu membawa indonesia menjadi negara berpendapatan tinggi,1
saya sedikit kecewa kenapa saat orasi harus mengatakan hanya hal hal buruk pada pemerintahan sekarang harusnya mereka bisa melihat hal baik dan menambahkan hal yang perlu di highlight no need to make something new just continue it and make it way better kita bukan negara yang merdeka kemarin ini sangat terlihat para calon sedikit memaksa dan hanya mengatakan kalau mereka bisa lebih baik bukan melanjutkan yang sudah baikk koruspi itu jelas kesejahteraan itu jelas kemakmuran sangat jelas semua pemerintahan pasti sudah melakukan yang terbaik the way they said kind of current government do nothing for that case but i disagree in this part be wise is a priority,0
akses air bersih tidak merata,0
prabowo subianto memiliki komitmen untuk membangun infrastruktur energi terbarukan yang merata di seluruh indonesia,1
kepatuhan masyarakat rendah,0
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi keluarga,1
"prabowo subianto dengan kepemimpinan yang kuat, visioner, berintegritas, berkarakter, dan berwibawa mampu menjaga stabilitas nasional yang berkelanjutan",1
prabowo ok maju pk prabowo,0
"anies baswedan memiliki konsep untuk meningkatkan kapasitas adaptasi perubahan iklim, ketahanan bencana, dan pembangunan rendah emisi",1
"ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia berkualitas sepanjang hayat melalui pendidikan, kesehatan, dan pelatihan",1
anies baswedan adalah pemimpin yang memahami pentingnya good governance,1
prabowo subianto memiliki semangat untuk membangun indonesia yang maju dan modern,1
siapapun yg menjabat sbgi pemimpin semoga membawa nkri lebih baik semangat para pejuang,1
insya allah mudah an bisa terlaksana amin,0
apa cuma saya yg merasa kalau anis sama ganjar ada jiwa pemimpin nya penyampaian nya seprti seuai judul no lebih cenderung emosinal sperti debat kaki menit mengenaskan,0
pak prabowo,0
harga sembako makin tidak terkendali,0
maaf pak ganjar kmi orang ntt berrsama pa prabowao,0
kader muda tidak diberi kesempatan,0
prabowo subianto memiliki komitmen kuat untuk mempertahankan kedaulatan negara indonesia,1
anies baswedan dengan visinya mampu membawa indonesia menjadi negara makmur,1
neraca pembayaran defisit,0
anies baswedan memiliki visi untuk membangun tata kelola yang transparan,1
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor perumahan,1
prabowo subianto adalah pemimpin yang konsisten dengan nilai-nilai kebangsaan,1
sara selalu dipakai saat pilpres,0
sekolah di daerah terpencil terbelakang,0
anak menjadi korban broken home,0
anies baswedan memiliki kemampuan menghadirkan solusi praktis untuk masalah masyarakat,1
program pemerintah berubah ubah,0
anies baswedan dengan visinya mampu membawa indonesia menjadi negara maju,1
energi terbarukan tidak berkembang,0
